download_date,project_name,project_version,file_downloads_count
2023-04-08,acryl-datahub-airflow-plugin,0.9.6.5rc1,2
2023-04-08,acryl-datahub-airflow-plugin,0.9.6rc0,2
2023-04-08,acryl-datahub-airflow-plugin,0.9.6rc1,2
2023-04-08,airflow,0.6,113
2023-04-08,airflow-ad-query,0.1.1,3
2023-04-08,airflow-add-ons,0.1.10,2
2023-04-08,airflow-add-ons,0.1.18,2
2023-04-08,airflow-add-ons,0.1.19,2
2023-04-08,airflow-add-ons,0.2.10,3
2023-04-08,airflow-add-ons,0.2.9b2,2
2023-04-08,airflow-aggua-plugin,1.0.7,2
2023-04-08,airflow-aggua-plugin,1.0.8,1
2023-04-08,airflow-alt-ldap,0.0.1,1
2023-04-08,airflow-alt-ldap,0.0.2,3
2023-04-08,airflow-api-plugin,1.0.0,1
2023-04-08,airflow-arcgis-plugin,0.0.1,2
2023-04-08,airflow-aws-cost-explorer,1.3.0,2
2023-04-08,airflow-aws-executors,1.1.3,3
2023-04-08,airflow-azure-xcom-backend,66.0.0,1
2023-04-08,airflow-azure-xcom-backend,66.0.2,1
2023-04-08,airflow-backfill-plugin,66.0.2,1
2023-04-08,airflow-bigquerylogger,0.4.5,1
2023-04-08,airflow-cdk,0.5.0,2
2023-04-08,airflow-cdk,0.6.0,1
2023-04-08,airflow-census,0.0.0,1
2023-04-08,airflow-ci,0.0.4,2
2023-04-08,airflow-ci,0.0.5,2
2023-04-08,airflow-clickhouse-connect,0.2.3,6
2023-04-08,airflow-clickhouse-connect,0.2.5,40
2023-04-08,airflow-clickhouse-plugin,0.10.0,20
2023-04-08,airflow-clickhouse-plugin,0.10.1,410
2023-04-08,airflow-clickhouse-plugin,0.5.7.post1,572
2023-04-08,airflow-clickhouse-plugin,0.8.0,1
2023-04-08,airflow-clickhouse-plugin,0.8.1,307
2023-04-08,airflow-clickhouse-plugin,0.8.2,3385
2023-04-08,airflow-clickhouse-plugin,0.9.0,2489
2023-04-08,airflow-clickhouse-plugin,0.9.1,6
2023-04-08,airflow-code-editor,3.2.1,2881
2023-04-08,airflow-code-editor,5.1.0,2
2023-04-08,airflow-code-editor,5.1.4,16
2023-04-08,airflow-code-editor,5.2.1,4
2023-04-08,airflow-code-editor,6.0.0,1
2023-04-08,airflow-code-editor,7.0.0,2
2023-04-08,airflow-code-editor,7.0.1,2
2023-04-08,airflow-code-editor,7.1.0,2
2023-04-08,airflow-code-editor,7.1.1,2
2023-04-08,airflow-code-editor,7.2.0,7
2023-04-08,airflow-code-editor,7.2.1,972
2023-04-08,airflow-commons,0.0.1,2
2023-04-08,airflow-commons,0.0.10,2
2023-04-08,airflow-commons,0.0.11,2
2023-04-08,airflow-commons,0.0.12,2
2023-04-08,airflow-commons,0.0.13,2
2023-04-08,airflow-commons,0.0.15,2
2023-04-08,airflow-commons,0.0.16,2
2023-04-08,airflow-commons,0.0.17,2
2023-04-08,airflow-commons,0.0.18,2
2023-04-08,airflow-commons,0.0.19,2
2023-04-08,airflow-commons,0.0.2,2
2023-04-08,airflow-commons,0.0.20,2
2023-04-08,airflow-commons,0.0.21,2
2023-04-08,airflow-commons,0.0.22,2
2023-04-08,airflow-commons,0.0.23,2
2023-04-08,airflow-commons,0.0.24,2
2023-04-08,airflow-commons,0.0.25,2
2023-04-08,airflow-commons,0.0.27,2
2023-04-08,airflow-commons,0.0.28,2
2023-04-08,airflow-commons,0.0.29,2
2023-04-08,airflow-commons,0.0.3,2
2023-04-08,airflow-commons,0.0.30,2
2023-04-08,airflow-commons,0.0.31,2
2023-04-08,airflow-commons,0.0.32,2
2023-04-08,airflow-commons,0.0.33,2
2023-04-08,airflow-commons,0.0.34,2
2023-04-08,airflow-commons,0.0.35,2
2023-04-08,airflow-commons,0.0.36,2
2023-04-08,airflow-commons,0.0.37,2
2023-04-08,airflow-commons,0.0.38,2
2023-04-08,airflow-commons,0.0.39,2
2023-04-08,airflow-commons,0.0.4,1
2023-04-08,airflow-commons,0.0.40,2
2023-04-08,airflow-commons,0.0.41,2
2023-04-08,airflow-commons,0.0.42,2
2023-04-08,airflow-commons,0.0.43,2
2023-04-08,airflow-commons,0.0.44,2
2023-04-08,airflow-commons,0.0.45,2
2023-04-08,airflow-commons,0.0.46,2
2023-04-08,airflow-commons,0.0.47,2
2023-04-08,airflow-commons,0.0.48,2
2023-04-08,airflow-commons,0.0.49,2
2023-04-08,airflow-commons,0.0.5,2
2023-04-08,airflow-commons,0.0.50,2
2023-04-08,airflow-commons,0.0.51,2
2023-04-08,airflow-commons,0.0.52,2
2023-04-08,airflow-commons,0.0.53,2
2023-04-08,airflow-commons,0.0.54,2
2023-04-08,airflow-commons,0.0.55,2
2023-04-08,airflow-commons,0.0.56,2
2023-04-08,airflow-commons,0.0.57,2
2023-04-08,airflow-commons,0.0.58,2
2023-04-08,airflow-commons,0.0.59,2
2023-04-08,airflow-commons,0.0.6,2
2023-04-08,airflow-commons,0.0.60,4
2023-04-08,airflow-commons,0.0.61,4
2023-04-08,airflow-commons,0.0.62,4
2023-04-08,airflow-commons,0.0.63,4
2023-04-08,airflow-commons,0.0.64,4
2023-04-08,airflow-commons,0.0.65,4
2023-04-08,airflow-commons,0.0.66,18
2023-04-08,airflow-commons,0.0.7,2
2023-04-08,airflow-commons,0.0.8,4
2023-04-08,airflow-commons,0.0.9,4
2023-04-08,airflow-connection-plugin,1.0.0,2
2023-04-08,airflow-connection-plugin,1.0.0rc5,1
2023-04-08,airflow-connections-manager,0.0.6,3
2023-04-08,airflow-cust-base,0.0.1,1
2023-04-08,airflow-customs-by-novigi,1.0.23,2
2023-04-08,airflow-customs-by-novigi,1.0.9,1
2023-04-08,airflow-cyberark-secrets-backend,0.1.0,1
2023-04-08,airflow-dag,0.1.0,1
2023-04-08,airflow-dag-deployer,0.4,2
2023-04-08,airflow-dag-deployer,0.5,3
2023-04-08,airflow-db-logger,1.0.0,1
2023-04-08,airflow-db-logger,2.0.2,7
2023-04-08,airflow-db-logger,2.0.3,1
2023-04-08,airflow-dbt,0.3.0,401
2023-04-08,airflow-dbt,0.4.0,2605
2023-04-08,airflow-dbt-cta,0.0.7,2
2023-04-08,airflow-dbt-dinigo,0.5.10,2
2023-04-08,airflow-dbt-dinigo,0.5.8,2
2023-04-08,airflow-dbt-dinigo,0.5.9,2
2023-04-08,airflow-dbt-doc-plugin,66.0.0,1
2023-04-08,airflow-dbt-doc-plugin,66.0.2,2
2023-04-08,airflow-dbt-python,0.13.1,17
2023-04-08,airflow-dbt-python,0.13.2,8
2023-04-08,airflow-dbt-python,0.14.3,54
2023-04-08,airflow-dbt-python,0.14.4,7
2023-04-08,airflow-dbt-python,0.14.5,1351
2023-04-08,airflow-dbt-python,0.15.0,12
2023-04-08,airflow-dbt-python,0.15.1,1
2023-04-08,airflow-dbt-python,0.15.2,12
2023-04-08,airflow-dbt-python,0.15.3,9
2023-04-08,airflow-dbt-python,0.3.3,2
2023-04-08,airflow-dbt-python,0.3.4,2
2023-04-08,airflow-dbt-python,0.4.2,2
2023-04-08,airflow-dbt-python,1.0.0,25
2023-04-08,airflow-dbt-python,1.0.0b0,2
2023-04-08,airflow-dbt-python,1.0.0b1,2
2023-04-08,airflow-dbt-python,1.0.0b2,2
2023-04-08,airflow-dbt-python,1.0.1,3
2023-04-08,airflow-dbt-python,1.0.2,16
2023-04-08,airflow-dbt-python,1.0.3,16
2023-04-08,airflow-dbt-python,1.0.4,20
2023-04-08,airflow-dbt-python,1.0.5,31
2023-04-08,airflow-declarative,1.0,1
2023-04-08,airflow-declarative,1.1,2
2023-04-08,airflow-diagrams,0.0.1,2
2023-04-08,airflow-diagrams,1.0.0rc1,2
2023-04-08,airflow-diagrams,2.1.0,3
2023-04-08,airflow-diagrams,2.1.0rc1,2
2023-04-08,airflow-ditto,0.0.1.2,2
2023-04-08,airflow-django,0.6.0,2
2023-04-08,airflow-django,0.7.0,3
2023-04-08,airflow-docker,0.1.3,2
2023-04-08,airflow-docker,2.1.0,2
2023-04-08,airflow-docker,2.1.1,1
2023-04-08,airflow-docker-compose,0.1.8,2
2023-04-08,airflow-docker-compose,0.1.9,5
2023-04-08,airflow-docker-helper,0.2.0,3
2023-04-08,airflow-e2e,0.2.1,2
2023-04-08,airflow-e2e,0.2.2,3
2023-04-08,airflow-ecr-plugin,0.1.3,3
2023-04-08,airflow-ecs-fargate-executor,0.12,2
2023-04-08,airflow-ecs-fargate-executor,0.9,1
2023-04-08,airflow-env-patch,0.1,3
2023-04-08,airflow-exporter,1.0,1
2023-04-08,airflow-exporter,1.2.0,446
2023-04-08,airflow-exporter,1.3.0,7961
2023-04-08,airflow-exporter,1.3.2,2550
2023-04-08,airflow-exporter,1.4.1,8
2023-04-08,airflow-exporter,1.4.2,7
2023-04-08,airflow-exporter,1.5.1,2
2023-04-08,airflow-exporter,1.5.2,5
2023-04-08,airflow-exporter,1.5.3,4031
2023-04-08,airflow-extended-api,1.1.2,2
2023-04-08,airflow-extended-api,1.1.3,1
2023-04-08,airflow-extended-metrics,0.1.1,3
2023-04-08,airflow-extension-metrics,0.4.79,3
2023-04-08,airflow-extension-metrics,0.4.9,2
2023-04-08,airflow-extension-triggers,0.79,1
2023-04-08,airflow-extension-triggers,0.8,2
2023-04-08,airflow-extension-triggers,0.9,2
2023-04-08,airflow-faculty-plugin,0.2.0,1
2023-04-08,airflow-faculty-plugin,0.2.0a2,1
2023-04-08,airflow-file-to-bq,0.1.6,1
2023-04-08,airflow-file-to-bq,0.1.7,1
2023-04-08,airflow-fs,0.1.0,38
2023-04-08,airflow-gcpsecretmanager-adapter,2.0.1,1
2023-04-08,airflow-gitlab-webhook,1.0.0,2
2023-04-08,airflow-gitlab-webhook,1.0.1,1
2023-04-08,airflow-google-ads-api-report-fetcher,0.0.6,2
2023-04-08,airflow-google-ads-api-report-fetcher,0.0.7,2
2023-04-08,airflow-google-cloud-run-plugin,0.3.1,2
2023-04-08,airflow-google-cloud-run-plugin,0.3.2,3
2023-04-08,airflow-gpg-plugin,0.1.1,2
2023-04-08,airflow-gpg-plugin,0.2.0,15
2023-04-08,airflow-grpc,0.0.10,3
2023-04-08,airflow-grpc,0.0.8,2
2023-04-08,airflow-grpc,0.0.9,2
2023-04-08,airflow-hdinsight,0.0.1.2,1
2023-04-08,airflow-hdinsight,0.0.1.3,1
2023-04-08,airflow-hop-plugin,0.1.0b2,1
2023-04-08,airflow-hop-plugin-custom,0.0.1,2
2023-04-08,airflow-imaging-plugins,2.4.2,1
2023-04-08,airflow-imaging-plugins,2.4.3,2
2023-04-08,airflow-impatient,0.0.1,3
2023-04-08,airflow-indexima,2.0.6,2
2023-04-08,airflow-indexima,2.1.0,2
2023-04-08,airflow-indexima,2.2.1,3
2023-04-08,airflow-indexima,2.2.1rc3,2
2023-04-08,airflow-kaldea,0.0.2,3
2023-04-08,airflow-kube-base-operator,0.0.1,3
2023-04-08,airflow-kube-job-operator,0.2.5,4
2023-04-08,airflow-kube-pvc-operator,0.0.1,3
2023-04-08,airflow-kubernetes-job-operator,1.0.17,190
2023-04-08,airflow-kubernetes-job-operator,2.0.12,48
2023-04-08,airflow-kubernetes-job-operator,2.0.4,48
2023-04-08,airflow-kubernetes-job-operator,2.0.6,25
2023-04-08,airflow-kubernetes-job-operator,2.0.9,2
2023-04-08,airflow-kubernetes-job-operator-eks-auth,1.0.6,2
2023-04-08,airflow-kubernetes-job-operator-latest,0.0.1,3
2023-04-08,airflow-kubernetes-job-operator-latest,0.0.7,249
2023-04-08,airflow-kubernetes-job-operator-test1,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test10,0.1,4
2023-04-08,airflow-kubernetes-job-operator-test11,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test12,0.1,4
2023-04-08,airflow-kubernetes-job-operator-test13,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test14,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test15,0.1,14
2023-04-08,airflow-kubernetes-job-operator-test16,0.1,20
2023-04-08,airflow-kubernetes-job-operator-test17,0.1,23
2023-04-08,airflow-kubernetes-job-operator-test18,0.1,20
2023-04-08,airflow-kubernetes-job-operator-test19,0.1,28
2023-04-08,airflow-kubernetes-job-operator-test2,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test20,0.1,32
2023-04-08,airflow-kubernetes-job-operator-test21,0.1,31
2023-04-08,airflow-kubernetes-job-operator-test22,0.1,32
2023-04-08,airflow-kubernetes-job-operator-test23,0.1,32
2023-04-08,airflow-kubernetes-job-operator-test24,0.1,30
2023-04-08,airflow-kubernetes-job-operator-test3,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test4,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test5,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test6,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test7,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test8,0.1,3
2023-04-08,airflow-kubernetes-job-operator-test9,0.1,3
2023-04-08,airflow-livy-operators,0.5,2
2023-04-08,airflow-livy-operators,0.6,4
2023-04-08,airflow-livy-operators-sexy,0.3.1,2
2023-04-08,airflow-livy-operators-sexy,0.3.2,3
2023-04-08,airflow-livy-plugins,0.1,2
2023-04-08,airflow-livy-plugins,0.2,3
2023-04-08,airflow-mailgun-email,1.0.2,15
2023-04-08,airflow-massivedh-plugin,0.0.4,2
2023-04-08,airflow-massivedh-plugin,0.0.5,3
2023-04-08,airflow-mcd,0.0.6,2
2023-04-08,airflow-mcd,0.0.7,20
2023-04-08,airflow-metrics,0.1.4,2
2023-04-08,airflow-metrics,0.1.5,18
2023-04-08,airflow-mlops,0.0.1,5
2023-04-08,airflow-multi-dagrun,1.2,81
2023-04-08,airflow-multi-dagrun,2.0.0,1
2023-04-08,airflow-multi-dagrun,2.2.0,17
2023-04-08,airflow-multi-dagrun,2.3.0,2
2023-04-08,airflow-multi-dagrun,2.3.1,971
2023-04-08,airflow-notebook,3.15.0,15
2023-04-08,airflow-notebook,3.15.0rc0,10
2023-04-08,airflow-notebook,3.9.0rc4,2
2023-04-08,airflow-notebook,3.9.1,2
2023-04-08,airflow-notify-sns,0.0.1,2
2023-04-08,airflow-notify-sns,0.0.2,1750
2023-04-08,airflow-oracle-snowflake-plugin,0.1.1,2
2023-04-08,airflow-oracle-snowflake-plugin,0.1.2,3
2023-04-08,airflow-pentaho-plugin,1.0.16,4
2023-04-08,airflow-pentaho-plugin,1.0.19,19
2023-04-08,airflow-pentaho-plugin,1.0.20,19
2023-04-08,airflow-pentaho-plugin,1.0.21,20
2023-04-08,airflow-pentaho-plugin,1.0.22,24
2023-04-08,airflow-pentaho-plugin,1.0.8,1
2023-04-08,airflow-pentaho-plugin,1.0.9,1
2023-04-08,airflow-plugin-config-storage,0.1.0,3
2023-04-08,airflow-plugin-glue-presto-apas,0.0.11,4
2023-04-08,airflow-plugin-glue-presto-apas,0.0.3,1
2023-04-08,airflow-plugin-glue-presto-apas,0.0.8,2
2023-04-08,airflow-plugin-glue-presto-apas,0.0.9,2
2023-04-08,airflow-plugins,0.1.3,3
2023-04-08,airflow-poetry-test,0.1.1,2
2023-04-08,airflow-poetry-test,0.1.2,3
2023-04-08,airflow-postmark,0.0.2,1
2023-04-08,airflow-postmark,0.0.3,3
2023-04-08,airflow-prometheus,0.4.2,2
2023-04-08,airflow-prometheus-exporter,1.0.3,2882
2023-04-08,airflow-prometheus-exporter,1.0.4,26
2023-04-08,airflow-prometheus-exporter,1.0.7,5
2023-04-08,airflow-prometheus-exporter,1.0.8,199
2023-04-08,airflow-provider-alembic,0.1.3,1
2023-04-08,airflow-provider-alembic,1.0.0,3
2023-04-08,airflow-provider-anomaly-detection,0.0.20,6
2023-04-08,airflow-provider-anomaly-detection,0.0.8,2
2023-04-08,airflow-provider-anomaly-detection,0.0.9,2
2023-04-08,airflow-provider-appops,0.0.3,2
2023-04-08,airflow-provider-appops,0.0.4,3
2023-04-08,airflow-provider-azure-machinelearning,0.0.1b1,2
2023-04-08,airflow-provider-azure-machinelearning,0.0.1b2,3
2023-04-08,airflow-provider-bigquery-reservation,1.1.0,11
2023-04-08,airflow-provider-bigquery-reservation,1.1.1,13
2023-04-08,airflow-provider-census,1.1.0,2
2023-04-08,airflow-provider-census,1.1.1,45
2023-04-08,airflow-provider-chatgpt,0.0.0a0,3
2023-04-08,airflow-provider-clickhouse,1.0.1,1
2023-04-08,airflow-provider-couchbase,1.0.0,3
2023-04-08,airflow-provider-cube,0.0.0,19
2023-04-08,airflow-provider-datarobot,0.0.3,2
2023-04-08,airflow-provider-datarobot,0.0.4,4
2023-04-08,airflow-provider-db2,0.0.4,3
2023-04-08,airflow-provider-duckdb,0.0.2,5
2023-04-08,airflow-provider-evidently,0.0.0a0,5
2023-04-08,airflow-provider-firebolt,0.1.3,3
2023-04-08,airflow-provider-firebolt,0.2.0,2
2023-04-08,airflow-provider-firebolt,0.2.1,7
2023-04-08,airflow-provider-fivetran,1.0.1,2982
2023-04-08,airflow-provider-fivetran,1.0.3,99
2023-04-08,airflow-provider-fivetran,1.1.0,2
2023-04-08,airflow-provider-fivetran,1.1.1,53
2023-04-08,airflow-provider-fivetran,1.1.2,33
2023-04-08,airflow-provider-fivetran,1.1.3,32
2023-04-08,airflow-provider-fivetran,1.1.4,5100
2023-04-08,airflow-provider-fivetran-async,1.0.0,11
2023-04-08,airflow-provider-fivetran-async,1.0.0a5,28
2023-04-08,airflow-provider-fivetran-atlassian,1.0.0,3
2023-04-08,airflow-provider-flyte,0.0.5,3
2023-04-08,airflow-provider-fxiaoke,0.0.9,17
2023-04-08,airflow-provider-grafana-loki,0.0.1a1,1
2023-04-08,airflow-provider-grafana-loki,0.0.1a2,4
2023-04-08,airflow-provider-grafana-loki,0.0.1a3,5
2023-04-08,airflow-provider-graphgrid,2.0.3,3
2023-04-08,airflow-provider-great-expectations,0.0.2,1
2023-04-08,airflow-provider-great-expectations,0.0.6,3
2023-04-08,airflow-provider-great-expectations,0.0.7,4
2023-04-08,airflow-provider-great-expectations,0.0.8,1727
2023-04-08,airflow-provider-great-expectations,0.1.1,22
2023-04-08,airflow-provider-great-expectations,0.1.2,1121
2023-04-08,airflow-provider-great-expectations,0.1.4,353
2023-04-08,airflow-provider-great-expectations,0.1.5,57
2023-04-08,airflow-provider-great-expectations,0.2.0,1
2023-04-08,airflow-provider-great-expectations,0.2.1,15
2023-04-08,airflow-provider-great-expectations,0.2.2,4
2023-04-08,airflow-provider-great-expectations,0.2.3,1
2023-04-08,airflow-provider-great-expectations,0.2.4,282
2023-04-08,airflow-provider-great-expectations,0.2.5,80
2023-04-08,airflow-provider-great-expectations,0.2.6,2581
2023-04-08,airflow-provider-great-expectations-cta,0.2.4,3
2023-04-08,airflow-provider-hex,0.1.8,51
2023-04-08,airflow-provider-hightouch,3.0.0,2
2023-04-08,airflow-provider-hightouch,3.0.1,2
2023-04-08,airflow-provider-hightouch,3.0.2,4
2023-04-08,airflow-provider-hightouch,3.0.3,32
2023-04-08,airflow-provider-hightouch,4.0.0,78
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.1,8
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.10,24
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.11,22
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.12,22
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.13,24
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.14,30
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.2,8
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.3,8
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.4,8
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.5,8
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.6,9
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.7,9
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.8,8
2023-04-08,airflow-provider-huawei-cloud-demo,0.0.9,22
2023-04-08,airflow-provider-hugman,66.0.2,2
2023-04-08,airflow-provider-hyperopt,0.0.0a0,3
2023-04-08,airflow-provider-kafka,0.1.0,2
2023-04-08,airflow-provider-kafka,0.1.1,4
2023-04-08,airflow-provider-kafka,0.2.1,28
2023-04-08,airflow-provider-kafka,0.2.2,1546
2023-04-08,airflow-provider-lakefs,0.44.0,29
2023-04-08,airflow-provider-lakefs,0.45.0,5
2023-04-08,airflow-provider-logbroker,66.0.2,2
2023-04-08,airflow-provider-mlflow,0.0.0a0,2
2023-04-08,airflow-provider-mlflow,1.0.0,33
2023-04-08,airflow-provider-nessie,0.1.2,3
2023-04-08,airflow-provider-openmldb,0.0.1,1
2023-04-08,airflow-provider-openmldb,0.0.1a1,1
2023-04-08,airflow-provider-optuna,0.0.0a0,3
2023-04-08,airflow-provider-pulumi,0.1.2,5
2023-04-08,airflow-provider-rabbitmq,0.6.0,2
2023-04-08,airflow-provider-rabbitmq,0.6.1,21
2023-04-08,airflow-provider-ray,0.2.0rc2,2
2023-04-08,airflow-provider-ray,0.2.1,3
2023-04-08,airflow-provider-sample,0.0.1,2
2023-04-08,airflow-provider-sifflet,1.0.0,2
2023-04-08,airflow-provider-sifflet,1.0.1,3
2023-04-08,airflow-provider-snowservices,0.0.0a0,3
2023-04-08,airflow-provider-sqream-blue,0.0.5,12
2023-04-08,airflow-provider-toloka,0.0.7,1
2023-04-08,airflow-provider-toloka,0.0.8,3
2023-04-08,airflow-provider-toloka-admin,66.0.2,1
2023-04-08,airflow-provider-vdk,0.0.715017056,1
2023-04-08,airflow-provider-vdk,0.0.758850982,3
2023-04-08,airflow-provider-vertex-ai,0.0.0a0,1
2023-04-08,airflow-provider-vineyard,0.13.3,1
2023-04-08,airflow-provider-vineyard,0.13.4,6
2023-04-08,airflow-provider-vineyard,0.8.6,1
2023-04-08,airflow-provider-vineyard,0.9.0,1
2023-04-08,airflow-provider-weights-and-biases,0.0.0a0,3
2023-04-08,airflow-provider-whylogs,0.0.1,2
2023-04-08,airflow-provider-whylogs,0.0.2,3
2023-04-08,airflow-provider-xlsx,1.0.1,19
2023-04-08,airflow-provider-zenml,0.0.0a0,4
2023-04-08,airflow-providers-aliyun-rocketmq,0.1.2,2
2023-04-08,airflow-providers-aliyun-rocketmq,0.1.3,5
2023-04-08,airflow-providers-clickhouse,0.0.1,852
2023-04-08,airflow-providers-oraclethick-hook,0.0.2,3
2023-04-08,airflow-providers-prima,0.0.1,3
2023-04-08,airflow-providers-siafi,2.0.3,3
2023-04-08,airflow-providers-siasg,1.0.10,1
2023-04-08,airflow-providers-siasg,1.0.9,2
2023-04-08,airflow-providers-tesouro-gerencial,1.2.0,2
2023-04-08,airflow-providers-tesouro-gerencial,1.3.0,2
2023-04-08,airflow-providers-zeppelin,0.0.1,1
2023-04-08,airflow-python-sdk,0.18.13,3
2023-04-08,airflow-python-sdk,0.4.12,2
2023-04-08,airflow-python-sdk,1.0.1,3
2023-04-08,airflow-queue-stats,0.1.3,2
2023-04-08,airflow-queue-stats,0.1.4,4
2023-04-08,airflow-ray-executor,0.0.1,4
2023-04-08,airflow-restapi-sdk,1.0.0,2
2023-04-08,airflow-run,0.4.9,3
2023-04-08,airflow-sendgrid-provider-j2,0.0.3,2
2023-04-08,airflow-sendgrid-provider-j2,0.0.4,4
2023-04-08,airflow-smartsheet-plugin,0.2.0,3
2023-04-08,airflow-snapshot,0.1,3
2023-04-08,airflow-snapshot-test,0.1.10,1
2023-04-08,airflow-snapshot-test,0.1.7,2
2023-04-08,airflow-snapshot-test,0.1.8,2
2023-04-08,airflow-socrata-plugin,0.0.1,1
2023-04-08,airflow-sops-secrets-backend,0.0.1,2
2023-04-08,airflow-sops-secrets-backend,0.0.2,1
2023-04-08,airflow-spark-k8s,0.1.4,1
2023-04-08,airflow-spell,0.0.8,2
2023-04-08,airflow-spell,0.0.9,3
2023-04-08,airflow-sqlcmd-operator,0.5,1
2023-04-08,airflow-sqlcmd-operator,0.5.1,1
2023-04-08,airflow-tecton,0.0.2,23
2023-04-08,airflow-tecton,0.0.2b0,4
2023-04-08,airflow-tecton,0.0.3,3
2023-04-08,airflow-test-decorator,1.1,2
2023-04-08,airflow-test-decorator,1.2,3
2023-04-08,airflow-tm1,0.0.10,1
2023-04-08,airflow-tm1,0.0.13,3
2023-04-08,airflow-tm1,0.0.7,2
2023-04-08,airflow-tm1,0.0.9,2
2023-04-08,airflow-toloka-ad-security,66.0.0,1
2023-04-08,airflow-toloka-ad-security,66.0.2,2
2023-04-08,airflow-training-operators,0.0.4,1
2023-04-08,airflow-training-operators,0.0.5,4
2023-04-08,airflow-util-dv,2.6.2,1
2023-04-08,airflow-util-dv,2.7.1.2,2
2023-04-08,airflow-util-dv,2.7.2,3
2023-04-08,airflow-utils,0.3,1
2023-04-08,airflow-valohai-plugin,0.0.4,2
2023-04-08,airflow-valohai-plugin,0.1.0,3
2023-04-08,airflow-waterdrop-plugin,0.1.0,1
2023-04-08,airflow-windmill,0.0.3,2
2023-04-08,airflow-windmill,0.0.4,5
2023-04-08,airflow-workflows,0.1.3,3
2023-04-08,airflow-workflows,0.1.4,2
2023-04-08,airflow-xplenty,4.1.0,1
2023-04-08,airflow-xplenty,4.2.0,2
2023-04-08,airflow-xtended-api,0.1.5,3
2023-04-08,airflowdaggenerator,0.0.1,2
2023-04-08,airflowdaggenerator,0.0.2,3
2023-04-08,airflowkit,0.0.0,14
2023-04-08,airflowkit,0.0.1,19
2023-04-08,airflownz,1.0.0,1
2023-04-08,airflownz,1.0.1,2
2023-04-08,airflowscan,0.1.3.1,4
2023-04-08,aktgestor-airflow-helpers,0.0.22,1
2023-04-08,aktgestor-airflow-helpers,0.0.8,2
2023-04-08,aktgestor-airflow-helpers,0.0.9,2
